DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2015-Q1,886652,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2015-Q2,890360,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2015-Q3,893668,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2015-Q4,897104,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2016-Q1,902648,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2016-Q2,906561,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2016-Q3,910396,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2016-Q4,913635,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2017-Q1,919411,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2017-Q2,922082,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2017-Q3,925333,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2017-Q4,926807,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2018-Q1,931593,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2018-Q2,933402,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2018-Q3,936599,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2018-Q4,938350,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2019-Q1,942716,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2019-Q2,943638,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2019-Q3,945308,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A25: 25-29,AUS: Australia,Q: Quarterly,2019-Q4,944960,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2013-Q1,153675,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2013-Q2,155526,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2013-Q3,157398,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2013-Q4,159629,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2014-Q1,162218,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2014-Q2,163842,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2014-Q3,165305,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2014-Q4,167850,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2015-Q1,170405,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2015-Q2,171882,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2015-Q3,172961,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2015-Q4,175309,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2016-Q1,177770,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2016-Q2,179238,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2016-Q3,179789,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2016-Q4,181347,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2017-Q1,183243,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2017-Q2,184067,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2017-Q3,183848,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2017-Q4,185672,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2018-Q1,187617,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2018-Q2,188679,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2018-Q3,189652,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2018-Q4,191258,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2019-Q1,193107,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2019-Q2,193814,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2019-Q3,194773,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,8599: 85 and over,AUS: Australia,Q: Quarterly,2019-Q4,196861,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2013-Q1,776210,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2013-Q2,775548,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2013-Q3,776093,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2013-Q4,776246,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2014-Q1,776849,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2014-Q2,776498,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2014-Q3,778595,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2014-Q4,780595,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2015-Q1,783288,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2015-Q2,785317,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2015-Q3,788972,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2015-Q4,792677,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2016-Q1,797378,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2016-Q2,801868,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2016-Q3,808255,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2016-Q4,814436,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2017-Q1,821316,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2017-Q2,827821,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2017-Q3,835280,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2017-Q4,842513,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2018-Q1,850731,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2018-Q2,858480,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2018-Q3,865779,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2018-Q4,872782,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2019-Q1,880453,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2019-Q2,887660,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2019-Q3,894676,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,AUS: Australia,Q: Quarterly,2019-Q4,901863,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2013-Q1,394557,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2013-Q2,397916,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2013-Q3,402425,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2013-Q4,407074,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2014-Q1,411469,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2014-Q2,415752,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2014-Q3,420321,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2014-Q4,425105,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2015-Q1,429598,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2015-Q2,434039,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2015-Q3,438744,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2015-Q4,443654,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2016-Q1,448466,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2016-Q2,453355,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2016-Q3,461814,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2016-Q4,470479,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2017-Q1,478936,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2017-Q2,487597,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2017-Q3,495003,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2017-Q4,502753,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2018-Q1,510557,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2018-Q2,518453,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2018-Q3,524214,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2018-Q4,530232,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2019-Q1,536196,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2019-Q2,542525,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2019-Q3,548992,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A70: 70-74,AUS: Australia,Q: Quarterly,2019-Q4,556831,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2013-Q1,836212,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2013-Q2,839206,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2013-Q3,839684,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2013-Q4,840281,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2014-Q1,840862,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2014-Q2,840987,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2014-Q3,839779,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2014-Q4,838573,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2015-Q1,837514,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2015-Q2,835962,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2015-Q3,831568,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2015-Q4,827373,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2016-Q1,823279,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2016-Q2,819136,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2016-Q3,816102,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2016-Q4,813005,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2017-Q1,810088,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2017-Q2,806771,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2017-Q3,805880,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2017-Q4,804569,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2018-Q1,803646,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2018-Q2,802382,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2018-Q3,803468,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2018-Q4,804576,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2019-Q1,805883,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2019-Q2,806600,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2019-Q3,810140,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A40: 40-44,AUS: Australia,Q: Quarterly,2019-Q4,813948,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2013-Q1,762312,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2013-Q2,765131,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2013-Q3,766606,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2013-Q4,768103,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2014-Q1,769729,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2014-Q2,771232,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2014-Q3,770859,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2014-Q4,770484,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2015-Q1,770099,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2015-Q2,769616,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2015-Q3,767690,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2015-Q4,765869,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2016-Q1,764289,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2016-Q2,762788,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2016-Q3,761232,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2016-Q4,759691,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2017-Q1,758261,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2017-Q2,756819,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2017-Q3,756256,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2017-Q4,755314,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2018-Q1,754606,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2018-Q2,753852,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2018-Q3,754821,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2018-Q4,755925,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2019-Q1,756912,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2019-Q2,757792,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2019-Q3,761465,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A50: 50-54,AUS: Australia,Q: Quarterly,2019-Q4,765217,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2013-Q1,310019,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2013-Q2,311953,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2013-Q3,314251,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2013-Q4,316908,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2014-Q1,319562,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2014-Q2,321960,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2014-Q3,324335,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2014-Q4,327102,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2015-Q1,329786,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2015-Q2,332446,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2015-Q3,334792,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2015-Q4,337451,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2016-Q1,340195,PSNS: Persons,,
